hEven,pTran
114732,1981.0
114732,1981.0
114732,1980.0
114732,1980.0
114732,1980.0
114732,1980.0
114732,1980.0
114732,1980.0
114732,1980.0
114725,1981.0
114725,1981.0
114725,1981.0
114725,1981.0
114725,1981.0
114725,1981.0
114712,1980.0
114712,1981.0
114712,1981.0
114712,1981.0
114712,1983.0
114710,1981.0
114708,1980.0
114708,1980.0
114708,1980.0
114708,1980.0
114706,1981.0
114702,1981.0
114702,1981.0
114657,1981.0
114654,1981.0
114654,1981.0
114654,1981.0
114654,1981.0
114654,1981.0
114649,1983.0
114649,1984.0
114649,1981.0
114631,1981.0
114631,1981.0
114631,1981.0
114631,1982.0
114631,1983.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114626,1980.0
114623,1980.0
114622,1980.0
114615,1980.0
114614,1981.0
114614,1981.0
114614,1982.0
114609,1982.0
114609,1983.0
114609,1984.0
114557,1982.0
114556,1980.0
114551,1982.0
114549,1980.0
114545,1981.0
114545,1980.0
114545,1980.0
114544,1981.0
114540,1981.0
114540,1981.0
114538,1982.0
114533,1982.0
114527,1982.0
114522,1982.0
114521,1985.0
114518,1980.0
114513,1983.0
114513,1981.0
114513,1981.0
114513,1981.0
114513,1980.0
114512,1985.0
114502,1981.0
114502,1981.0
114500,1981.0
114500,1981.0
114500,1981.0
114444,1983.0
114444,1985.0
114439,1981.0
114438,1981.0
114437,1981.0
114436,1980.0
114429,1981.0
114425,1981.0
114425,1981.0
114425,1981.0
114425,1981.0
114425,1981.0
114425,1981.0
114425,1981.0
114420,1981.0
114410,1982.0
114410,1981.0
114410,1981.0
114403,1981.0
114359,1981.0
114359,1981.0
114359,1981.0
114359,1981.0
114359,1981.0
114359,1981.0
114355,1983.0
114355,1983.0
114355,1982.0
114355,1982.0
114355,1982.0
114355,1982.0
114355,1982.0
114355,1982.0
114355,1982.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114355,1981.0
114351,1985.0
114339,1983.0
114339,1985.0
114321,1983.0
114321,1982.0
114321,1982.0
114318,1984.0
114318,1984.0
114309,1983.0
114308,1982.0
114308,1982.0
114308,1981.0
114308,1981.0
114301,1983.0
114257,1983.0
114257,1983.0
114257,1983.0
114257,1983.0
114257,1983.0
114251,1983.0
114250,1982.0
114250,1981.0
114250,1981.0
114241,1982.0
114228,1982.0
114228,1982.0
114228,1982.0
114228,1981.0
114222,1982.0
114222,1982.0
114211,1982.0
114211,1982.0
114211,1982.0
114211,1982.0
114209,1982.0
114209,1982.0
114203,1982.0
114203,1982.0
114203,1982.0
114203,1983.0
114159,1982.0
114159,1982.0
114155,1982.0
114152,1983.0
114147,1982.0
114138,1982.0
114136,1982.0
114133,1982.0
114133,1982.0
114133,1982.0
114132,1983.0
114127,1983.0
114127,1983.0
114127,1983.0
114127,1983.0
114127,1983.0
114127,1983.0
114127,1983.0
114127,1983.0
114124,1984.0
114121,1984.0
114121,1984.0
114121,1983.0
114121,1983.0
114121,1983.0
114121,1983.0
114113,1984.0
114113,1983.0
114113,1983.0
114108,1983.0
114108,1983.0
114108,1984.0
114108,1984.0
114108,1985.0
114108,1985.0
114108,1985.0
114105,1984.0
114056,1984.0
114055,1984.0
114053,1984.0
114053,1984.0
114049,1985.0
114049,1984.0
114047,1985.0
114046,1984.0
114046,1984.0
114046,1984.0
114046,1984.0
114046,1984.0
114046,1984.0
114046,1984.0
114023,1985.0
114023,1984.0
114021,1985.0
114017,1984.0
114017,1984.0
114017,1984.0
114017,1984.0
114017,1984.0
114017,1984.0
114017,1984.0
114014,1984.0
114007,1984.0
114004,1984.0
113954,1985.0
113950,1984.0
113950,1984.0
113939,1985.0
113939,1985.0
113937,1985.0
113935,1986.0
113933,1985.0
113929,1985.0
113924,1985.0
113924,1985.0
113915,1986.0
113913,1987.0
113913,1986.0
113913,1986.0
113847,1986.0
113847,1986.0
113847,1986.0
113820,1986.0
113817,1986.0
113808,1986.0
113808,1989.0
113800,1984.0
113755,1986.0
113744,1984.0
113740,1984.0
113733,1986.0
113733,1986.0
113733,1986.0
113733,1986.0
113733,1989.0
113733,1985.0
113733,1984.0
113733,1984.0
113732,1986.0
113724,1984.0
113724,1984.0
113724,1984.0
113724,1984.0
113713,1984.0
113702,1984.0
113702,1984.0
113702,1984.0
113702,1984.0
113648,1985.0
113648,1986.0
113629,1985.0
113629,1985.0
113629,1985.0
113629,1985.0
113629,1984.0
113629,1984.0
113629,1984.0
113629,1984.0
113629,1984.0
113626,1984.0
113625,1985.0
113620,1985.0
113614,1985.0
113602,1985.0
113548,1985.0
113548,1985.0
113546,1985.0
113546,1985.0
113545,1985.0
113543,1985.0
113543,1985.0
113543,1985.0
113543,1985.0
113543,1985.0
113543,1985.0
113540,1986.0
113539,1986.0
113526,1985.0
113526,1985.0
113526,1985.0
113523,1985.0
113522,1986.0
113522,1986.0
113514,1986.0
113513,1986.0
113513,1986.0
113513,1988.0
113513,1989.0
113513,1989.0
113458,1989.0
113454,1986.0
113454,1986.0
113454,1986.0
113454,1986.0
113454,1986.0
113444,1989.0
113444,1989.0
113444,1989.0
113444,1989.0
113444,1989.0
113443,1989.0
113439,1989.0
113431,1989.0
113430,1989.0
113426,1989.0
113421,1990.0
113409,1989.0
113407,1989.0
113405,1989.0
113405,1989.0
113405,1989.0
113405,1989.0
113359,1989.0
113358,1990.0
113358,1990.0
113352,1989.0
113352,1989.0
113343,1989.0
113341,1989.0
113341,1989.0
113341,1989.0
113341,1989.0
113339,1990.0
113337,1989.0
113333,1990.0
113328,1990.0
113328,1990.0
113323,1990.0
113320,1989.0
113313,1989.0
113311,1990.0
113251,1989.0
113250,1989.0
113246,1990.0
113235,1989.0
113226,1989.0
113223,1989.0
113222,1990.0
113221,1989.0
113221,1989.0
113206,1990.0
113205,1990.0
113205,1990.0
113205,1990.0
113205,1990.0
113205,1990.0
113205,1990.0
113205,1990.0
113205,1990.0
113204,1990.0
113159,1990.0
113159,1990.0
113159,1990.0
113157,1991.0
113150,1991.0
113150,1990.0
113150,1991.0
113149,1990.0
113144,1991.0
113140,1991.0
113138,1991.0
113136,1991.0
113132,1991.0
113132,1991.0
113131,1990.0
113129,1991.0
113124,1991.0
113124,1990.0
113124,1991.0
113121,1990.0
113118,1991.0
113117,1990.0
113113,1990.0
113113,1990.0
113112,1991.0
113107,1991.0
113104,1991.0
113103,1991.0
113056,1991.0
113053,1991.0
113044,1990.0
113040,1990.0
113034,1990.0
113034,1990.0
113034,1990.0
113034,1990.0
113024,1992.0
113024,1990.0
113017,1991.0
113017,1991.0
113017,1990.0
113017,1990.0
113009,1991.0
113009,1990.0
113009,1990.0
113009,1990.0
112959,1991.0
112959,1991.0
112958,1990.0
112958,1990.0
112958,1990.0
112958,1990.0
112958,1990.0
112958,1990.0
112958,1990.0
112958,1990.0
112957,1991.0
112957,1991.0
112953,1991.0
112953,1991.0
112947,1991.0
112947,1991.0
112943,1991.0
112941,1991.0
112935,1991.0
112935,1991.0
112922,1991.0
112922,1990.0
112920,1991.0
112858,1994.0
112852,1994.0
112852,1994.0
112852,1994.0
112852,1990.0
112852,1990.0
112852,1990.0
112852,1990.0
112852,1990.0
112847,1994.0
112847,1995.0
112842,1994.0
112829,1995.0
112829,1995.0
112829,1996.0
112829,1994.0
112829,1995.0
112823,1995.0
112821,1994.0
112820,1990.0
112817,1994.0
112814,1990.0
112814,1990.0
112814,1989.0
112814,1989.0
112814,1989.0
112814,1989.0
112811,1990.0
112811,1990.0
112751,1989.0
112751,1990.0
112751,1990.0
112751,1990.0
112751,1990.0
112751,1990.0
112751,1990.0
112751,1993.0
112751,1994.0
112751,1995.0
112749,1990.0
112749,1990.0
112747,1990.0
112746,1989.0
112746,1989.0
112746,1989.0
112742,1990.0
112742,1990.0
112742,1990.0
112742,1990.0
112742,1990.0
112742,1990.0
112742,1990.0
112737,1990.0
112734,1990.0
112728,1989.0
112728,1989.0
112727,1989.0
112725,1990.0
112725,1990.0
112717,1990.0
112711,1989.0
112711,1990.0
112708,1989.0
112708,1989.0
112656,1984.0
112637,1984.0
112637,1984.0
112637,1983.0
112633,1989.0
112633,1990.0
112630,1983.0
112628,1984.0
112628,1983.0
112624,1990.0
112620,1983.0
112618,1983.0
112610,1986.0
112610,1983.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1983.0
112605,1983.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112605,1982.0
112600,1986.0
112600,1986.0
112600,1986.0
112547,1983.0
112547,1983.0
112547,1982.0
112546,1984.0
112546,1983.0
112541,1990.0
112536,1984.0
112536,1984.0
112536,1983.0
112536,1983.0
112536,1983.0
112536,1983.0
112536,1983.0
112536,1983.0
112536,1982.0
112526,1984.0
112526,1983.0
112526,1983.0
112526,1983.0
112526,1983.0
112526,1982.0
112526,1982.0
112526,1982.0
112526,1982.0
112522,1983.0
112522,1983.0
112518,1984.0
112518,1984.0
112518,1983.0
112518,1983.0
112508,1984.0
112508,1984.0
112508,1984.0
112508,1983.0
112508,1983.0
112459,1984.0
112459,1985.0
112459,1986.0
112459,1990.0
112453,1984.0
112453,1984.0
112451,1983.0
112451,1983.0
112451,1983.0
112449,1984.0
112444,1984.0
112444,1984.0
112444,1984.0
112444,1984.0
112444,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112441,1984.0
112440,1986.0
112436,1990.0
112430,1986.0
112430,1986.0
112430,1985.0
112430,1985.0
112430,1985.0
112430,1985.0
112430,1984.0
112417,1986.0
112414,1985.0
112408,1986.0
112408,1988.0
112408,1989.0
112408,1990.0
112408,1990.0
112403,1985.0
112402,1986.0
112400,1985.0
112400,1985.0
112359,1986.0
112351,1985.0
112346,1986.0
112346,1985.0
112346,1985.0
112346,1985.0
112346,1985.0
112346,1985.0
112346,1985.0
112343,1985.0
112343,1985.0
112336,1985.0
112332,1986.0
112328,1986.0
112313,1985.0
112313,1985.0
112303,1985.0
112302,1986.0
112257,1986.0
112252,1984.0
112250,1985.0
112250,1984.0
112250,1984.0
112249,1985.0
112249,1985.0
112249,1985.0
112249,1985.0
112247,1985.0
112247,1985.0
112246,1985.0
112246,1985.0
112244,1985.0
112244,1984.0
112242,1985.0
112239,1985.0
112237,1985.0
112237,1985.0
112237,1985.0
112237,1985.0
112237,1985.0
112235,1985.0
112235,1985.0
112233,1985.0
112230,1985.0
112227,1985.0
112227,1985.0
112227,1985.0
112227,1985.0
112221,1984.0
112220,1985.0
112220,1984.0
112218,1984.0
112208,1984.0
112207,1984.0
112205,1984.0
112205,1984.0
112202,1984.0
112158,1983.0
112154,1982.0
112153,1983.0
112138,1982.0
112136,1983.0
112136,1983.0
112134,1983.0
112128,1983.0
112127,1983.0
112125,1983.0
112125,1983.0
112125,1983.0
112125,1983.0
112124,1982.0
112122,1982.0
112122,1983.0
112121,1982.0
112120,1983.0
112115,1983.0
112114,1983.0
112114,1983.0
112105,1984.0
112105,1983.0
112104,1984.0
112104,1984.0
112102,1983.0
112102,1983.0
112102,1983.0
112102,1983.0
112056,1983.0
112052,1984.0
112045,1984.0
112044,1985.0
112044,1984.0
112044,1984.0
112043,1984.0
112042,1984.0
112033,1984.0
112033,1984.0
112033,1984.0
112031,1984.0
112017,1984.0
112010,1983.0
112010,1983.0
111959,1983.0
111959,1984.0
111959,1984.0
111959,1984.0
111959,1985.0
111945,1983.0
111945,1983.0
111945,1982.0
111945,1982.0
111945,1982.0
111937,1984.0
111931,1984.0
111907,1984.0
111907,1984.0
111835,1982.0
111833,1982.0
111822,1982.0
111822,1982.0
111822,1982.0
111822,1982.0
111817,1984.0
111817,1984.0
111817,1985.0
111751,1982.0
111751,1982.0
111728,1984.0
111726,1985.0
111719,1984.0
111716,1983.0
111716,1983.0
111716,1985.0
111716,1985.0
111716,1985.0
111710,1982.0
111710,1982.0
111710,1982.0
111710,1982.0
111710,1982.0
111710,1982.0
111710,1981.0
111707,1983.0
111700,1983.0
111700,1982.0
111654,1985.0
111654,1985.0
111654,1985.0
111654,1985.0
111650,1984.0
111650,1984.0
111650,1984.0
111650,1985.0
111644,1982.0
111639,1981.0
111637,1982.0
111637,1982.0
111637,1982.0
111637,1983.0
111637,1984.0
111634,1982.0
111634,1982.0
111633,1983.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111633,1982.0
111632,1983.0
111630,1983.0
111630,1983.0
111630,1983.0
111630,1983.0
111630,1983.0
111629,1982.0
111629,1982.0
111624,1982.0
111623,1982.0
111621,1982.0
111620,1983.0
111614,1982.0
111613,1983.0
111609,1982.0
111606,1983.0
111559,1982.0
111552,1982.0
111552,1982.0
111552,1982.0
111550,1982.0
111550,1981.0
111546,1981.0
111541,1982.0
111540,1982.0
111536,1981.0
111536,1981.0
111532,1981.0
111525,1982.0
111523,1983.0
111523,1982.0
111517,1982.0
111514,1982.0
111514,1983.0
111512,1982.0
111509,1982.0
111509,1982.0
111509,1983.0
111459,1982.0
111459,1983.0
111459,1982.0
111459,1982.0
111459,1982.0
111459,1982.0
111459,1982.0
111459,1982.0
111459,1982.0
111459,1982.0
111459,1981.0
111458,1983.0
111448,1983.0
111447,1982.0
111446,1982.0
111440,1983.0
111437,1983.0
111431,1983.0
111429,1983.0
111418,1983.0
111416,1983.0
111410,1981.0
111410,1983.0
111410,1981.0
111410,1984.0
111408,1983.0
111408,1983.0
111406,1981.0
111403,1981.0
111400,1981.0
111400,1981.0
111400,1980.0
111400,1980.0
111400,1980.0
111400,1980.0
111400,1980.0
111400,1980.0
111400,1980.0
111400,1980.0
111355,1981.0
111355,1981.0
111355,1980.0
111355,1980.0
111355,1980.0
111351,1981.0
111349,1981.0
111349,1982.0
111349,1983.0
111348,1980.0
111348,1980.0
111348,1980.0
111348,1980.0
111348,1980.0
111348,1980.0
111348,1980.0
111348,1980.0
111348,1980.0
111341,1980.0
111337,1981.0
111337,1981.0
111331,1980.0
111331,1980.0
111331,1980.0
111331,1980.0
111331,1980.0
111327,1981.0
111324,1980.0
111321,1981.0
111320,1981.0
111319,1981.0
111317,1980.0
111314,1981.0
111314,1981.0
111314,1981.0
111313,1981.0
111310,1980.0
111308,1980.0
111308,1980.0
111306,1981.0
111306,1980.0
111258,1981.0
111258,1981.0
111257,1981.0
111250,1980.0
111245,1981.0
111239,1982.0
111239,1984.0
111239,1981.0
111239,1981.0
111239,1981.0
111239,1981.0
111239,1981.0
111239,1981.0
111239,1981.0
111239,1981.0
111239,1981.0
111235,1982.0
111235,1982.0
111235,1982.0
111229,1984.0
111224,1984.0
111216,1984.0
111216,1984.0
111213,1981.0
111213,1981.0
111213,1981.0
111213,1981.0
111213,1981.0
111206,1981.0
111202,1984.0
111202,1984.0
111134,1981.0
111134,1981.0
111132,1981.0
111130,1980.0
111128,1981.0
111127,1981.0
111127,1981.0
111127,1981.0
111123,1981.0
111119,1981.0
111119,1981.0
111111,1981.0
111106,1981.0
111106,1981.0
111106,1981.0
111106,1981.0
111106,1981.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111106,1980.0
111058,1981.0
111052,1981.0
111052,1981.0
111052,1980.0
111052,1984.0
111052,1984.0
111052,1984.0
111052,1984.0
111052,1986.0
111051,1981.0
111049,1980.0
111049,1980.0
111049,1980.0
111049,1980.0
111048,1980.0
111048,1980.0
111048,1980.0
111048,1980.0
111048,1980.0
111045,1981.0
111045,1981.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111045,1980.0
111044,1981.0
111044,1981.0
111042,1981.0
111040,1981.0
111038,1981.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111035,1980.0
111034,1981.0
111033,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111027,1981.0
111022,1981.0
111021,1984.0
111019,1984.0
111019,1984.0
111011,1981.0
111011,1981.0
111011,1981.0
111011,1986.0
111011,1984.0
111011,1984.0
111011,1983.0
111011,1983.0
111011,1983.0
111011,1982.0
111011,1982.0
111011,1982.0
111011,1982.0
111011,1982.0
111011,1982.0
111011,1982.0
111005,1984.0
111005,1984.0
111002,1984.0
110957,1986.0
110956,1984.0
110949,1986.0
110949,1986.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1985.0
110949,1984.0
110949,1984.0
110949,1984.0
110949,1984.0
110949,1984.0
110949,1984.0
110949,1984.0
110949,1984.0
110948,1986.0
110948,1986.0
110948,1989.0
110947,1986.0
110938,1989.0
110936,1989.0
110936,1989.0
110936,1989.0
110934,1988.0
110934,1989.0
110933,1986.0
110914,1986.0
110912,1987.0
110912,1988.0
110911,1986.0
110907,1986.0
110907,1986.0
110907,1986.0
110906,1987.0
110906,1987.0
110903,1986.0
110903,1986.0
110903,1986.0
110903,1986.0
110903,1986.0
110852,1986.0
110850,1987.0
110848,1986.0
110848,1986.0
110833,1986.0
110816,1987.0
110752,1985.0
110749,1986.0
110749,1987.0
110739,1985.0
110739,1985.0
110731,1986.0
110724,1986.0
110724,1986.0
110724,1986.0
110716,1986.0
110713,1987.0
110709,1987.0
110706,1987.0
110654,1986.0
110647,1987.0
110647,1988.0
110647,1987.0
110647,1987.0
110645,1988.0
110645,1987.0
110639,1988.0
110639,1987.0
110639,1987.0
110637,1988.0
110628,1987.0
110628,1987.0
110623,1987.0
110623,1987.0
110623,1987.0
110623,1987.0
110618,1988.0
110616,1988.0
110607,1988.0
110607,1988.0
110600,1988.0
110542,1989.0
110540,1989.0
110540,1989.0
110539,1989.0
110539,1989.0
110539,1989.0
110539,1989.0
110539,1989.0
110530,1990.0
110530,1990.0
110530,1990.0
110451,1990.0
110451,1997.0
110449,1989.0
110449,1989.0
110449,1989.0
110449,1989.0
110449,1989.0
110434,1990.0
110434,1990.0
110422,1997.0
110421,1990.0
110421,1990.0
110420,1990.0
110411,1990.0
110405,1990.0
110404,1990.0
110401,1990.0
110355,1990.0
110355,1990.0
110354,1990.0
110318,1990.0
110237,1988.0
110237,1988.0
110237,1988.0
110237,1988.0
110233,1989.0
110233,1990.0
110227,1989.0
110204,1990.0
110204,1990.0
110204,1990.0
110204,1990.0
110203,1991.0
110151,1998.0
110147,1999.0
110147,1999.0
110147,1999.0
110147,1999.0
110147,1999.0
110138,1999.0
110136,1998.0
110106,1995.0
110106,1998.0
110100,1990.0
110100,1990.0
110100,1990.0
110100,1995.0
110056,1989.0
110047,1989.0
110047,1989.0
110047,1989.0
110047,1989.0
110047,1989.0
110047,1989.0
110047,1990.0
110046,1989.0
110041,1990.0
110041,1990.0
110039,1989.0
110035,1990.0
110030,1989.0
110026,1989.0
110025,1989.0
110015,1992.0
110015,1990.0
110015,1990.0
110015,1990.0
110011,1992.0
110011,1990.0
110004,1992.0
110004,1990.0
110001,1992.0
110001,1999.0
110000,1990.0
105959,1991.0
105959,1990.0
105958,1990.0
105958,1990.0
105958,1991.0
105958,1990.0
105958,1990.0
105958,1990.0
105957,1991.0
105957,1991.0
105948,1995.0
105945,1995.0
105945,1995.0
105945,1995.0
105945,1995.0
105945,1998.0
105945,1998.0
105945,1999.0
105945,1999.0
105945,1999.0
105945,1999.0
105945,1999.0
105945,1999.0
105945,1999.0
105945,1999.0
105945,1999.0
105934,1991.0
105924,1990.0
105912,1995.0
105912,1994.0
105911,1990.0
105910,1990.0
105904,1990.0
105904,1990.0
105904,1990.0
105904,1990.0
105853,1989.0
105849,1990.0
105849,1990.0
105849,1990.0
105849,1990.0
105849,1990.0
105849,1994.0
105848,1992.0
105843,1990.0
105841,1990.0
105841,1990.0
105841,1990.0
105838,1991.0
105838,1991.0
105838,1990.0
105837,1994.0
105837,1995.0
105834,1991.0
105834,1991.0
105834,1991.0
105831,1992.0
105831,1991.0
105831,1991.0
105829,1992.0
105829,1991.0
105829,1991.0
105829,1991.0
105818,1992.0
105818,1994.0
105818,1995.0
105818,1995.0
105817,1991.0
105815,1991.0
105757,1991.0
105741,1991.0
105736,1991.0
105731,1991.0
105729,1991.0
105726,1991.0
105707,1991.0
105707,1991.0
105707,1990.0
105707,1990.0
105707,1990.0
105707,1990.0
105706,1992.0
105706,1995.0
105705,1991.0
105702,1991.0
105654,1991.0
105649,1991.0
105648,1992.0
105647,1992.0
105644,1991.0
105643,1991.0
105642,1992.0
105638,1990.0
105638,1990.0
105638,1990.0
105636,1990.0
105636,1990.0
105635,1992.0
105623,1992.0
105623,1992.0
105619,1990.0
105615,1992.0
105614,1992.0
105614,1991.0
105614,1990.0
105602,1995.0
105555,1995.0
105552,1995.0
105550,1995.0
105549,1995.0
105545,1995.0
105531,1995.0
105531,1992.0
105531,1990.0
105529,1992.0
105529,1992.0
105529,1992.0
105529,1995.0
105526,1992.0
105524,1992.0
105523,1995.0
105523,1995.0
105523,1995.0
105523,1995.0
105518,1992.0
105518,1992.0
105510,1994.0
105510,1995.0
105504,1992.0
105502,1992.0
105446,1990.0
105446,1990.0
105446,1990.0
105446,1990.0
105446,1990.0
105446,1990.0
105446,1990.0
105446,1990.0
105445,1988.0
105439,1988.0
105421,1990.0
105421,1990.0
105421,1990.0
105417,1990.0
105417,1990.0
105412,1990.0
105409,1990.0
105406,1990.0
105406,1990.0
105406,1990.0
105406,1990.0
105356,1987.0
105355,1987.0
105353,1990.0
105352,1987.0
105350,1987.0
105339,1985.0
105338,1985.0
105336,1985.0
105336,1985.0
105336,1985.0
105336,1985.0
105336,1985.0
105336,1985.0
105336,1985.0
105334,1987.0
105334,1990.0
105334,1985.0
105317,1985.0
105311,1987.0
105311,1986.0
105311,1986.0
105311,1986.0
105311,1986.0
105311,1986.0
105311,1986.0
105311,1986.0
105311,1985.0
105311,1985.0
105311,1985.0
105305,1989.0
105305,1989.0
105305,1989.0
105305,1989.0
105305,1988.0
105305,1988.0
105305,1988.0
105305,1988.0
105305,1988.0
105305,1988.0
105305,1988.0
105305,1987.0
105305,1987.0
105305,1987.0
105258,1990.0
105256,1990.0
105256,1990.0
105245,1990.0
105245,1990.0
105244,1990.0
105244,1990.0
105244,1990.0
105240,1991.0
105240,1990.0
105240,1990.0
105240,1990.0
105240,1990.0
105240,1990.0
105231,1990.0
105231,1990.0
105231,1990.0
105231,1990.0
105230,1990.0
105230,1990.0
105218,1990.0
105213,1991.0
105213,1991.0
105213,1990.0
105211,1991.0
105209,1991.0
105209,1991.0
105209,1991.0
105209,1991.0
105207,1991.0
105206,1990.0
105206,1990.0
105206,1991.0
105205,1991.0
105205,1990.0
105201,1991.0
105200,1991.0
105157,1990.0
105154,1990.0
105148,1991.0
105136,1990.0
105136,1990.0
105136,1990.0
105132,1992.0
105132,1992.0
105132,1992.0
105132,1992.0
105132,1991.0
105132,1991.0
105132,1991.0
105132,1991.0
105132,1991.0
105132,1991.0
105132,1991.0
105126,1992.0
105116,1992.0
105115,1992.0
105115,1992.0
105115,1992.0
105114,1993.0
105103,1992.0
105103,1992.0
105056,1993.0
105050,1993.0
105045,1993.0
105045,1993.0
105045,1993.0
105045,1993.0
105027,1994.0
105027,1994.0
105021,1994.0
105016,1995.0
105007,1995.0
105007,1995.0
105004,1995.0
104955,1994.0
104955,1994.0
104955,1994.0
104950,1995.0
104950,1995.0
104945,1995.0
104945,1995.0
104945,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104944,1995.0
104938,1997.0
104938,1997.0
104938,1996.0
104938,1996.0
104938,1995.0
104934,1998.0
104929,1997.0
104929,1997.0
104929,1997.0
104929,1997.0
104929,1997.0
104903,1998.0
104902,1997.0
104900,1998.0
104858,1998.0
104856,1997.0
104856,1997.0
104836,1998.0
104835,1997.0
104835,1997.0
104827,1998.0
104827,1998.0
104813,1998.0
104813,1998.0
104813,1998.0
104813,1998.0
104751,1998.0
104728,1998.0
104726,1999.0
104723,1998.0
104708,1998.0
104708,1998.0
104708,1998.0
104708,1998.0
104648,1997.0
104647,1997.0
104626,1998.0
104626,1998.0
104625,1997.0
104625,1996.0
104620,1998.0
104617,1998.0
104616,1998.0
104616,1998.0
104602,1996.0
104552,1999.0
104541,1999.0
104534,1999.0
104528,1999.0
104503,2000.0
104503,2000.0
104503,2000.0
104503,2000.0
104503,2000.0
104502,1995.0
104456,1996.0
104456,2000.0
104446,2000.0
104440,2000.0
104417,1996.0
104417,1995.0
104417,1995.0
104417,1995.0
104417,1995.0
104416,1996.0
104412,1996.0
104412,1996.0
104412,1996.0
104412,1996.0
104412,1997.0
104412,1999.0
104412,1999.0
104412,1999.0
104412,1999.0
104412,2000.0
104408,1996.0
104407,1996.0
104405,1995.0
104404,1996.0
104356,1995.0
104356,1995.0
104356,1995.0
104355,1996.0
104350,1996.0
104342,1995.0
104342,1995.0
104342,1995.0
104341,1995.0
104334,1996.0
104331,1996.0
104325,1995.0
104320,1995.0
104318,1995.0
104317,1996.0
104315,1995.0
104315,1995.0
104313,1995.0
104312,1996.0
104312,1995.0
104308,1996.0
104307,1995.0
104307,1995.0
104307,1995.0
104251,1996.0
104250,1996.0
104245,1996.0
104243,1997.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1996.0
104239,1995.0
104239,1995.0
104239,1995.0
104239,1997.0
104235,1997.0
104235,1997.0
104234,1996.0
104234,1996.0
104234,1996.0
104223,1996.0
104212,1997.0
104208,1997.0
104204,1997.0
104159,1997.0
104151,1997.0
104151,1997.0
104151,1997.0
104151,1997.0
104146,1998.0
104146,1998.0
104146,1998.0
104146,1998.0
104118,1998.0
104113,1998.0
104110,1998.0
104108,2000.0
104106,1998.0
104021,2000.0
104021,2000.0
104017,1997.0
103958,1996.0
103951,1997.0
103951,1997.0
103951,1998.0
103951,1999.0
103951,1999.0
103951,2000.0
103951,2000.0
103951,2000.0
103943,1997.0
103929,1998.0
103929,1998.0
103929,1997.0
103929,1997.0
103929,1998.0
103923,1999.0
103903,1997.0
103854,2000.0
103848,2000.0
103846,2000.0
103846,2000.0
103834,2000.0
103828,2000.0
103820,2000.0
103820,2000.0
103820,2000.0
103820,2002.0
103805,1997.0
103805,1997.0
103805,1997.0
103805,1996.0
103805,1996.0
103805,1996.0
103805,1996.0
103805,1996.0
103805,1996.0
103759,1999.0
103758,2000.0
103743,2000.0
103743,2000.0
103743,2000.0
103734,2000.0
103718,1999.0
103717,1999.0
103717,2001.0
103717,2001.0
103717,2001.0
103717,2002.0
103717,2002.0
103717,2002.0
103717,2002.0
103717,2002.0
103717,2002.0
103706,1999.0
103701,1999.0
103653,1999.0
103652,1999.0
103639,2000.0
103638,2001.0
103631,2000.0
103629,2000.0
