hEven,pTran,qTitTran
100549,2179.0,86374
100549,2179.0,20000
100549,2179.0,7400
100549,2179.0,3250
100548,2179.0,2323
100545,2179.0,26333
100545,2179.0,5943
100545,2179.0,67724
100543,2180.0,2500
100543,2179.0,50000
100543,2179.0,15781
100543,2179.0,2700
100543,2179.0,40000
100543,2179.0,6306
100543,2180.0,2350
100542,2180.0,5000
100542,2179.0,6479
100540,2179.0,43566
100540,2179.0,139760
100540,2179.0,2500
100540,2179.0,27740
100534,2180.0,12406
100531,2179.0,3566
100527,2181.0,3654
100527,2180.0,181198
100527,2180.0,18812
100527,2180.0,2500
100523,2181.0,26019
100523,2180.0,24874
100523,2180.0,2330
100523,2180.0,15538
100523,2180.0,31239
100519,2181.0,98377
100515,2181.0,26019
100510,2181.0,45949
100510,2181.0,5000
100508,2181.0,178760
100508,2181.0,5000
100508,2181.0,6426
100508,2181.0,9814
100508,2181.0,186
100508,2181.0,45680
100505,2181.0,10000
100500,2181.0,1170
100459,2183.0,11063
100459,2183.0,33650
100458,2182.0,66350
100458,2183.0,33650
100455,2182.0,5000
100455,2182.0,8153
100455,2182.0,3000
100455,2182.0,10000
100453,2183.0,10000
100450,2182.0,4931
100449,2184.0,20000
100446,2184.0,16644
100444,2184.0,2500
100443,2182.0,11916
100442,2183.0,106931
100442,2184.0,74299
100437,2181.0,46270
100435,2184.0,3000
100432,2184.0,3000
100429,2185.0,10000
100425,2184.0,5000
100425,2181.0,105551
100418,2183.0,14839
100418,2183.0,3257
100418,2183.0,5001
100418,2184.0,16903
100415,2182.0,10000
100415,2183.0,19986
100415,2183.0,28253
100415,2183.0,37761
100413,2181.0,29471
100405,2181.0,23778
100405,2181.0,5000
100403,2180.0,15000
100403,2181.0,22808
100400,2180.0,100000
100400,2180.0,41200
100400,2180.0,68356
100400,2180.0,5444
100358,2181.0,5000
100351,2180.0,2500
100350,2180.0,6100
100350,2180.0,25956
100347,2180.0,5000
100346,2180.0,6000
100345,2180.0,5674
100345,2180.0,50000
100345,2180.0,7370
100344,2182.0,42500
100343,2183.0,14
100342,2182.0,5000
100342,2182.0,2500
100342,2183.0,2535
100342,2184.0,119082
100334,2185.0,69360
100334,2186.0,5000
100334,2187.0,25640
100332,2183.0,23700
100332,2184.0,20000
100332,2185.0,88300
100332,2181.0,348674
100332,2180.0,10000
100332,2180.0,20000
100332,2180.0,21326
100329,2181.0,48826
100329,2181.0,2500
100326,2183.0,13941
100326,2184.0,27086
100326,2184.0,73973
100322,2183.0,3059
100322,2183.0,30000
100322,2183.0,3000
100321,2183.0,702
100321,2183.0,2300
100321,2183.0,1998
100317,2183.0,2500
100315,2184.0,157660
100313,2184.0,4561
100313,2184.0,25500
100313,2184.0,9000
100313,2184.0,126193
100313,2184.0,50000
100311,2185.0,76000
100309,2185.0,32385
100309,2185.0,3000
100308,2186.0,9231
100308,2188.0,17100
100308,2185.0,52564
100308,2185.0,8300
100308,2185.0,3191
100308,2185.0,10000
100308,2185.0,50000
100308,2185.0,6900
100307,2185.0,23890
100305,2186.0,6892
100305,2188.0,82430
100305,2187.0,15000
100305,2188.0,22546
100305,2188.0,62454
100304,2186.0,13150
100304,2186.0,3108
100303,2186.0,5469
100303,2186.0,6381
100256,2188.0,89470
100256,2188.0,5554
100254,2186.0,50129
100254,2188.0,116368
100254,2188.0,17600
100254,2188.0,5000
100254,2188.0,2000
100253,2186.0,1477
100253,2186.0,22788
100248,2186.0,13757
100247,2188.0,6000
100246,2188.0,5000
100246,2186.0,2194
100246,2186.0,10000
100246,2186.0,4300
100246,2186.0,34133
100246,2186.0,20000
100246,2186.0,14766
100242,2189.0,25132
100241,2189.0,2500
100241,2188.0,22368
100241,2189.0,50000
100240,2186.0,22194
100240,2186.0,7806
100239,2188.0,4206
100239,2188.0,3000
100235,2188.0,22794
100232,2188.0,2500
100227,2188.0,72297
100225,2188.0,10000
100225,2188.0,2409
100223,2188.0,2500
100220,2188.0,32046
100217,2188.0,2600
100215,2188.0,10874
100215,2188.0,10000
100215,2189.0,144126
100215,2190.0,23787
100215,2190.0,100
100215,2190.0,9805
100215,2190.0,24977
100213,2188.0,161429
100212,2188.0,4500
100210,2188.0,10674
100210,2188.0,2500
100207,2189.0,32385
100207,2190.0,20305
100207,2190.0,15000
100207,2190.0,7322
100207,2190.0,15691
100207,2190.0,34213
100205,2190.0,10305
100205,2190.0,29695
100200,2188.0,3393
100200,2189.0,20000
100200,2190.0,50679
100200,2190.0,12926
100200,2190.0,33307
100200,2190.0,79695
100159,2189.0,811
100159,2189.0,4750
100159,2189.0,136602
100159,2188.0,5000
100159,2188.0,2300
100159,2188.0,5000
100159,2188.0,42144
100156,2189.0,5000
100156,2190.0,5000
100155,2190.0,124171
100155,2190.0,23000
100155,2190.0,5000
100155,2190.0,5500
100155,2190.0,6911
100155,2190.0,14178
100153,2190.0,4621
100153,2190.0,4485
100150,2189.0,2500
100150,2189.0,811
100150,2189.0,5000
100150,2189.0,44189
100149,2190.0,4000
100147,2190.0,391
100146,2190.0,7886
100144,2190.0,370817
100144,2190.0,29183
100142,2189.0,7654
100142,2189.0,21825
100140,2189.0,3000
100140,2190.0,1613
100140,2190.0,3400
100140,2190.0,5685
100137,2189.0,2450
100135,2189.0,22453
100135,2189.0,5000
100135,2189.0,12010
100133,2189.0,10000
100130,2189.0,10000
100130,2189.0,7547
100130,2188.0,2500
100126,2189.0,5193
100126,2189.0,2354
100126,2190.0,11010
100126,2190.0,53000
100126,2190.0,3000
100126,2190.0,8300
100126,2190.0,18387
100125,2188.0,11600
100122,2188.0,3968
100121,2189.0,10000
100119,2188.0,3172
100118,2188.0,4319
100117,2188.0,10000
100116,2186.0,5000
100115,2188.0,3000
100111,2188.0,10319
100111,2188.0,19190
100111,2188.0,5000
100111,2188.0,5000
100104,2188.0,2501
100103,2188.0,3700
100103,2188.0,3480
100100,2188.0,18376
100100,2186.0,166604
100100,2186.0,806
100059,2188.0,8800
100057,2188.0,3000
100057,2188.0,25000
100057,2188.0,70469
100057,2188.0,2355
100056,2186.0,5001
100055,2188.0,4500
100055,2186.0,2500
100053,2188.0,12818
100053,2188.0,104782
100050,2188.0,10000
100048,2186.0,2500
100048,2188.0,56657
100044,2186.0,7000
100042,2186.0,3605
100042,2186.0,6395
100037,2185.0,1973
100037,2186.0,25000
100037,2186.0,16395
100037,2186.0,5000
100036,2185.0,10000
100032,2184.0,2556
100029,2185.0,17732
100027,2185.0,3885
100027,2185.0,1153
100026,2184.0,2759
100020,2185.0,2332
100020,2185.0,50000
100020,2185.0,20000
100020,2185.0,20000
100020,2185.0,10000
100020,2185.0,510
100020,2185.0,50000
100020,2185.0,10500
100020,2185.0,15543
100020,2185.0,90000
100020,2185.0,125000
100020,2185.0,6115
100017,2184.0,5000
100015,2184.0,6425
100015,2184.0,10000
100014,2184.0,40000
100012,2184.0,196244
100007,2184.0,2669
100007,2184.0,50000
100007,2184.0,25000
100007,2184.0,10000
100007,2184.0,12331
100005,2183.0,100000
100005,2183.0,100000
100005,2184.0,9132
100002,2182.0,10000
95958,2183.0,4184
95958,2183.0,43316
95958,2183.0,2274
95958,2183.0,10000
95958,2183.0,102510
95958,2184.0,54615
95958,2184.0,23000
95958,2184.0,830
95958,2184.0,57173
95958,2184.0,2310
95958,2184.0,147288
95958,2182.0,22296
95958,2181.0,7704
95954,2182.0,15300
95952,2182.0,10000
95952,2182.0,2404
95952,2183.0,10116
95948,2182.0,583
95948,2182.0,5000
95948,2181.0,24417
95943,2182.0,3905
95943,2182.0,17159
95941,2182.0,44
95935,2182.0,26051
95934,2182.0,4000
95932,2182.0,10000
95931,2182.0,15000
95931,2182.0,20000
95931,2182.0,5051
95931,2182.0,9949
95930,2181.0,13891
95928,2181.0,10000
95925,2181.0,8202
95925,2181.0,4730
95925,2181.0,1000
95925,2181.0,50000
95925,2181.0,500
95924,2181.0,2500
95922,2180.0,2500
95916,2180.0,216462
95916,2180.0,7000
95916,2180.0,28126
95913,2180.0,3521
95913,2180.0,3000
95913,2180.0,2646
95913,2180.0,5833
95913,2180.0,14167
95913,2180.0,2295
95913,2180.0,183538
95913,2179.0,6000
95912,2179.0,50000
95911,2179.0,2500
95907,2179.0,30200
95907,2179.0,10000
95907,2179.0,69608
95906,2180.0,10000
95901,2179.0,11000
95900,2179.0,4300
95853,2180.0,49886
95852,2180.0,10000
95851,2180.0,10000
95847,2180.0,25000
95847,2180.0,3637
95847,2180.0,45000
95847,2180.0,15000
95847,2180.0,23797
95846,2180.0,25000
95846,2180.0,75000
95844,2179.0,14500
95838,2179.0,40000
95832,2178.0,36942
95827,2179.0,14824
95827,2178.0,5176
95826,2179.0,53176
95825,2179.0,4574
95825,2179.0,5000
95825,2179.0,426
95816,2178.0,12681
95808,2179.0,2681
95808,2179.0,7319
95806,2179.0,7319
95805,2178.0,5000
95803,2178.0,26768
95803,2178.0,122469
95758,2178.0,22861
95758,2178.0,1265
95758,2178.0,4000
95757,2178.0,9148
95756,2177.0,2950
95756,2177.0,1850
95756,2178.0,50000
95755,2178.0,46002
95748,2178.0,50806
95748,2178.0,49194
95746,2178.0,10000
95744,2178.0,3210
95741,2178.0,33234
95741,2178.0,2750
95740,2180.0,3730
95740,2180.0,1967
95740,2180.0,6650
95740,2180.0,27800
95740,2180.0,2500
95740,2180.0,18187
95740,2180.0,59697
95740,2180.0,10000
95740,2180.0,10000
95740,2180.0,47000
95740,2178.0,9108
95739,2179.0,138867
95739,2179.0,20000
95739,2179.0,10000
95739,2179.0,47555
95739,2179.0,3000
95739,2180.0,14700
95739,2180.0,5000
95739,2180.0,20000
95739,2180.0,2400
95739,2180.0,2500
95739,2180.0,135978
95739,2180.0,13022
95739,2180.0,200000
95739,2180.0,2500
95739,2180.0,2777
95739,2180.0,2974
95739,2180.0,100000
95739,2180.0,2500
95739,2180.0,2980
95739,2180.0,8000
95739,2180.0,2977
95739,2180.0,15000
95739,2180.0,47270
95735,2178.0,10000
95734,2179.0,2779
95734,2179.0,10721
95722,2178.0,6384
95722,2178.0,21509
95722,2177.0,6289
95722,2177.0,50000
95722,2177.0,2511
95722,2176.0,13307
95720,2178.0,23049
95719,2178.0,33935
95719,2178.0,23988
95719,2178.0,54644
95719,2178.0,5000
95719,2178.0,3000
95718,2178.0,4574
95717,2178.0,10000
95712,2176.0,5000
95711,2178.0,9101
95711,2178.0,5000
95711,2178.0,9265
95711,2178.0,1491
95709,2177.0,30343
95709,2177.0,5000
95709,2176.0,14657
95705,2176.0,1200
95705,2177.0,19976
95705,2177.0,50000
95705,2177.0,10000
95705,2177.0,50000
95704,2177.0,10000
95704,2177.0,8888
95703,2177.0,2880
95702,2176.0,120000
95659,2176.0,113842
95658,2176.0,20665
95657,2176.0,3000
95656,2176.0,57614
95656,2176.0,104879
95647,2173.0,113760
95647,2174.0,56094
95647,2175.0,58
95647,2176.0,1612
95647,2176.0,50000
95647,2176.0,70000
95646,2173.0,49546
95645,2173.0,2350
95644,2172.0,20000
95643,2173.0,17108
95642,2173.0,4580
95642,2172.0,1987
95642,2172.0,1013
95640,2175.0,26839
95640,2173.0,12021
95638,2174.0,3161
95637,2175.0,46839
95635,2175.0,800
95635,2175.0,4642
95634,2175.0,48441
95634,2175.0,22377
95634,2175.0,24205
95634,2175.0,73670
95634,2175.0,60342
95634,2175.0,39658
95634,2175.0,6000
95634,2175.0,10000
95634,2175.0,2929
95634,2175.0,47829
95634,2175.0,192625
95634,2173.0,2424
95634,2172.0,70938
95634,2172.0,10000
95634,2172.0,21000
95634,2172.0,3013
95634,2173.0,8000
95633,2173.0,1000
95633,2173.0,23424
95633,2173.0,4576
95630,2173.0,11000
95630,2173.0,4000
95628,2175.0,51559
95616,2173.0,14025
95616,2173.0,50000
95616,2173.0,39432
95616,2172.0,20000
95614,2172.0,3000
95612,2172.0,573
95612,2172.0,3000
95610,2172.0,20720
95609,2172.0,2000
95609,2172.0,8707
95609,2172.0,12861
95609,2172.0,65400
95607,2172.0,10000
95606,2171.0,28
95606,2171.0,4322
95606,2171.0,678
95606,2171.0,9322
95558,2172.0,3184
95558,2172.0,20000
95557,2172.0,3000
95556,2172.0,10000
95556,2172.0,10000
95555,2172.0,955
95555,2172.0,10000
95549,2172.0,2045
95546,2172.0,2600
95544,2172.0,111072
95544,2172.0,100000
95544,2172.0,4000
95544,2172.0,10000
95544,2172.0,3458
95544,2172.0,62221
95544,2172.0,4319
95544,2171.0,4930
95541,2172.0,3000
95541,2173.0,2500
95540,2173.0,25000
95537,2173.0,7030
95537,2173.0,2500
95537,2173.0,5000
95537,2173.0,10470
95535,2172.0,20000
95534,2172.0,1978
95534,2172.0,3950
95532,2172.0,10000
95526,2172.0,4000
95526,2172.0,2717
95526,2172.0,7283
95525,2171.0,5200
95524,2171.0,10000
95522,2172.0,2217
95522,2172.0,783
95521,2171.0,6277
95521,2171.0,10000
95521,2171.0,24523
95521,2170.0,9200
95517,2171.0,2673
95517,2172.0,2330
95517,2172.0,10203
95517,2172.0,12467
95515,2171.0,3680
95515,2171.0,34050
95515,2171.0,10000
95513,2171.0,2245
95513,2171.0,755
95513,2171.0,11515
95512,2170.0,25000
95510,2171.0,6445
95510,2171.0,8000
95510,2171.0,2500
95510,2171.0,2755
95507,2171.0,8
95507,2171.0,2792
95505,2169.0,35901
95504,2170.0,59000
95504,2170.0,25022
95504,2170.0,10000
95504,2169.0,4077
95504,2169.0,25000
95503,2170.0,7570
95503,2170.0,18584
95503,2170.0,1
95503,2170.0,73845
95503,2170.0,16780
95503,2170.0,33220
95503,2170.0,84180
95503,2170.0,51000
95503,2170.0,4306
95503,2170.0,164492
95503,2170.0,7000
95503,2170.0,5000
95502,2170.0,45354
95502,2170.0,2430
95458,2170.0,216
95458,2170.0,4687
95458,2170.0,20000
95458,2170.0,3000
95458,2170.0,104646
95457,2170.0,45216
95457,2170.0,5000
95457,2170.0,49784
95456,2170.0,4000
95454,2168.0,10000
95453,2168.0,100000
95453,2170.0,96000
95451,2168.0,1000
95451,2170.0,23738
95449,2168.0,20600
95449,2168.0,69400
95448,2168.0,19500
95448,2168.0,3000
95448,2168.0,6400
95438,2168.0,500
95434,2170.0,10000
95433,2167.0,57918
95433,2167.0,2500
95433,2167.0,20000
95433,2167.0,30000
95433,2167.0,2500
95433,2167.0,10000
95433,2167.0,4664
95431,2167.0,40000
95426,2168.0,30000
95426,2167.0,21682
95424,2167.0,19344
95424,2170.0,40000
95423,2167.0,3000
95422,2170.0,6696
95422,2170.0,47258
95422,2170.0,20000
95422,2170.0,100000
95422,2170.0,15000
95422,2170.0,2500
95422,2170.0,2500
95422,2170.0,5000
95422,2170.0,20000
95422,2170.0,181046
95421,2170.0,3000
95421,2167.0,178708
95419,2167.0,79348
95418,2168.0,19840
95418,2167.0,77605
95418,2167.0,5000
95418,2167.0,10000
95418,2166.0,87555
95417,2168.0,5840
95415,2167.0,50000
95415,2167.0,15000
95415,2167.0,25000
95413,2167.0,2500
95413,2167.0,32637
95413,2167.0,2827
95412,2166.0,36066
95410,2167.0,25000
95410,2166.0,910
95410,2166.0,5000
95410,2166.0,4090
95410,2167.0,4500
95410,2166.0,10000
95409,2167.0,10000
95407,2166.0,190000
95407,2166.0,10000
95407,2167.0,13000
95407,2167.0,10000
95405,2167.0,36
95405,2167.0,3964
95402,2167.0,3500
95359,2167.0,3000
95359,2166.0,10000
95358,2166.0,200000
95356,2167.0,2859
95355,2167.0,10000
95354,2167.0,605
95349,2167.0,93200
95348,2168.0,10000
95348,2168.0,4800
95348,2167.0,19182
95347,2168.0,85200
95346,2168.0,51800
95345,2166.0,177013
95344,2166.0,22987
95344,2165.0,28283
95339,2167.0,3000
95339,2166.0,17057
95339,2167.0,8000
95339,2168.0,25000
95339,2168.0,4000
95339,2168.0,63000
95339,2166.0,115226
95339,2166.0,5000
95339,2166.0,10000
95339,2166.0,5000
95339,2165.0,25606
95339,2165.0,39168
95334,2167.0,15000
95329,2166.0,14717
95328,2166.0,53000
95325,2165.0,25606
95325,2165.0,174394
95320,2166.0,30000
95318,2165.0,26190
95316,2165.0,18424
95315,2165.0,70220
95315,2165.0,129780
95314,2165.0,7656
95313,2166.0,26898
95313,2165.0,40978
95313,2165.0,10000
95313,2165.0,122124
95312,2166.0,10000
95312,2165.0,36000
95309,2167.0,50000
95307,2165.0,5000
95305,2165.0,10816
95304,2167.0,46978
95304,2165.0,10816
95304,2165.0,107206
95303,2167.0,20301
95303,2167.0,153022
95301,2167.0,49999
95300,2166.0,3471
95300,2166.0,46795
95300,2166.0,100000
95300,2167.0,29434
95300,2167.0,100000
95300,2167.0,20000
95300,2167.0,30000
95259,2165.0,2989
95258,2165.0,69052
95258,2165.0,300000
95258,2165.0,3410
95258,2165.0,4000
95258,2165.0,23538
95255,2163.0,121602
95255,2163.0,21235
95255,2163.0,7163
95254,2163.0,21000
95254,2163.0,55334
95254,2163.0,2601
95254,2163.0,2064
95252,2163.0,101
95252,2163.0,2399
95248,2163.0,2549
95245,2163.0,2650
95245,2163.0,10000
95245,2163.0,7350
95243,2165.0,9908
95243,2165.0,10442
95243,2165.0,22903
95242,2165.0,10000
95240,2165.0,10000
95240,2163.0,10000
95239,2163.0,2900
95239,2163.0,15100
95236,2165.0,3000
95236,2165.0,30000
95235,2165.0,7028
95235,2165.0,5000
95232,2165.0,2529
95232,2165.0,64010
95232,2165.0,10000
95232,2165.0,10000
95232,2165.0,3221
95232,2165.0,3000
95232,2165.0,27473
95232,2165.0,2500
95232,2165.0,2331
95231,2166.0,10000
95229,2166.0,40000
95229,2166.0,26471
95229,2166.0,25529
95228,2165.0,136583
95228,2165.0,6000
95228,2165.0,9077
95228,2165.0,10000
95228,2165.0,2350
95228,2165.0,35990
95228,2166.0,17930
95228,2166.0,10000
95227,2165.0,48084
95226,2165.0,3000
95226,2165.0,10000
95226,2165.0,5000
95226,2165.0,15333
95219,2166.0,5000
95219,2166.0,20000
95219,2166.0,10000
95219,2166.0,10000
95219,2166.0,10000
95219,2166.0,10000
95219,2166.0,3000
95219,2166.0,4599
95219,2166.0,10000
95219,2166.0,10000
95219,2166.0,3000
95219,2166.0,10000
95217,2167.0,10100
95212,2167.0,2768
95210,2168.0,97946
95210,2169.0,43497
95210,2167.0,91955
95210,2167.0,200000
95209,2168.0,28182
95208,2168.0,50000
95207,2168.0,13872
95207,2168.0,10000
95205,2169.0,189416
95205,2169.0,2800
95205,2169.0,44247
95205,2170.0,53981
95205,2170.0,100000
95205,2170.0,9556
95205,2168.0,52499
95204,2168.0,184221
95204,2168.0,133629
95203,2168.0,5000
95202,2169.0,40000
95200,2168.0,100000
95154,2168.0,45890
95154,2168.0,32546
95154,2168.0,30000
95154,2168.0,2343
95153,2168.0,13773
95151,2167.0,1098
95151,2167.0,3902
95151,2167.0,96098
95151,2167.0,8662
95151,2167.0,10000
95151,2167.0,1689
95151,2168.0,14772
95151,2168.0,10000
95151,2168.0,100
95151,2168.0,2373
95151,2168.0,28488
95151,2168.0,48000
95151,2168.0,156316
95149,2167.0,33022
95149,2167.0,3902
95148,2167.0,144768
95148,2167.0,22210
95147,2167.0,52000
95146,2168.0,5000
95146,2168.0,10000
95145,2168.0,100000
95145,2167.0,89873
95145,2167.0,3232
95144,2168.0,19356
95143,2168.0,22977
95141,2167.0,1701
95141,2167.0,310127
95140,2167.0,300000
95139,2167.0,14540
95138,2168.0,8869
95134,2167.0,2700
95133,2167.0,81059
95133,2167.0,2527
95133,2167.0,10000
95131,2167.0,179165
95131,2167.0,15000
95131,2167.0,5835
95131,2167.0,165
95131,2167.0,45976
95131,2167.0,4587
95131,2167.0,10045
95131,2167.0,20000
95131,2167.0,15000
95131,2167.0,10000
95130,2167.0,72164
95130,2167.0,17836
95130,2167.0,2999
95129,2167.0,45000
95129,2167.0,5000
95128,2167.0,25000
95128,2167.0,20000
95127,2167.0,45000
95127,2167.0,100000
95126,2167.0,28000
95126,2167.0,27000
95124,2168.0,20000
95124,2167.0,90048
95124,2167.0,167164
95124,2167.0,32836
95123,2168.0,20000
95122,2167.0,15750
95121,2167.0,60000
95120,2167.0,30000
95118,2167.0,2509
95118,2167.0,10000
95118,2167.0,31679
95118,2167.0,2890
95118,2167.0,4113
95118,2167.0,4597
95118,2167.0,17674
95118,2167.0,10000
95118,2167.0,20000
95118,2167.0,47000
95118,2167.0,10000
95118,2167.0,2500
95118,2167.0,37038
95116,2168.0,3700
95115,2168.0,2500
95114,2167.0,5509
95114,2167.0,5000
95114,2167.0,10000
95114,2167.0,10000
95114,2167.0,7491
95114,2168.0,14000
95112,2167.0,4491
95111,2168.0,11500
95107,2168.0,129416
95107,2169.0,170584
95107,2168.0,2910
95106,2168.0,61885
95106,2168.0,29509
95106,2168.0,10000
95106,2168.0,5000
95106,2168.0,9190
95106,2168.0,40000
95106,2168.0,100000
95103,2169.0,20000
95103,2169.0,20798
95103,2168.0,2202
95102,2169.0,5000
95101,2169.0,6202
95100,2168.0,3000
95055,2169.0,2500
95055,2169.0,2750
95055,2169.0,13952
95055,2169.0,3798
95054,2168.0,16859
95054,2168.0,3400
95054,2168.0,4654
95054,2168.0,5000
95054,2168.0,3000
95047,2168.0,5000
95047,2168.0,15000
95046,2168.0,37463
95046,2168.0,10000
95046,2168.0,2500
95046,2168.0,2500
95044,2168.0,4000
95040,2168.0,2253
95040,2168.0,183819
95040,2168.0,5391
95040,2168.0,8537
95038,2168.0,4934
95037,2168.0,3000
95037,2168.0,14023
95037,2168.0,15977
95034,2168.0,30638
95032,2168.0,2700
95029,2168.0,200000
95025,2168.0,90000
95022,2168.0,50000
95022,2168.0,9190
95022,2168.0,3000
95022,2168.0,5000
95022,2168.0,19639
95022,2168.0,3171
95022,2168.0,10000
95021,2169.0,2500
95018,2169.0,5000
95018,2168.0,1587
95018,2169.0,3000
95018,2168.0,51671
95018,2168.0,2500
95018,2168.0,5000
95018,2168.0,6829
95016,2169.0,5238
95016,2169.0,54460
95016,2170.0,10302
95015,2168.0,89269
95015,2168.0,10000
95015,2168.0,2389
95015,2168.0,146742
95015,2169.0,91011
95015,2170.0,8989
95015,2169.0,8989
95014,2169.0,6011
95013,2169.0,7000
95009,2169.0,472
95009,2169.0,3000
95007,2169.0,10000
95007,2168.0,17741
95006,2168.0,5000
95005,2169.0,2959
95005,2169.0,3041
95003,2169.0,3041
94957,2169.0,5000
94954,2169.0,9535
94954,2169.0,10000
94954,2169.0,6000
94954,2169.0,26379
94953,2169.0,5000
94951,2170.0,30933
94950,2170.0,92688
94950,2170.0,5000
94950,2170.0,5000
94950,2170.0,5000
94948,2170.0,5000
94948,2170.0,5000
94944,2170.0,9000
94944,2170.0,7925
94944,2170.0,763
94944,2170.0,9237
94944,2170.0,2525
94944,2170.0,5000
94944,2170.0,5000
94942,2170.0,90000
94940,2170.0,2192
94939,2170.0,255883
94939,2170.0,30000
94939,2170.0,5000
94938,2170.0,173
94938,2170.0,9827
94937,2169.0,153699
94937,2169.0,4165
94936,2169.0,4000
94935,2169.0,16377
94935,2169.0,99026
94935,2169.0,84597
94935,2170.0,18500
94935,2170.0,22500
94935,2170.0,4827
94932,2169.0,7724
94931,2170.0,221000
94931,2170.0,9000
94930,2170.0,75400
94930,2170.0,10000
94930,2170.0,20000
94930,2170.0,94600
94930,2170.0,21000
94930,2170.0,179000
94929,2170.0,50000
94929,2170.0,200000
94929,2170.0,69985
94929,2170.0,800
94929,2170.0,4615
94929,2170.0,124600
94928,2170.0,69985
94928,2170.0,50000
94928,2170.0,80015
94924,2169.0,5172
94924,2169.0,2756
94924,2169.0,40000
94924,2169.0,3000
94924,2169.0,5971
94924,2169.0,19000
94921,2168.0,62000
94919,2168.0,12731
94919,2168.0,10043
94919,2168.0,25990
94918,2169.0,64990
94917,2168.0,2500
94914,2169.0,3000
94910,2168.0,43819
94910,2168.0,23000
94910,2168.0,45912
94910,2168.0,2500
94910,2168.0,84769
94909,2169.0,10000
94903,2168.0,4000
94903,2168.0,111849
94903,2168.0,30000
94902,2168.0,3000
94902,2169.0,50000
94900,2168.0,7200
94900,2168.0,10000
94900,2168.0,10000
94900,2168.0,37332
94900,2169.0,5000
94857,2170.0,10000
94857,2169.0,137597
94857,2169.0,24241
94854,2169.0,2403
94853,2170.0,3000
94852,2170.0,7300
94850,2169.0,57000
94849,2170.0,101190
94849,2170.0,41368
94849,2170.0,4000
94849,2170.0,253442
94849,2170.0,30000
94849,2170.0,26273
94849,2169.0,3000
94848,2170.0,10000
94848,2170.0,60719
94848,2170.0,35986
94848,2170.0,17810
94848,2170.0,5000
94848,2168.0,2800
94844,2168.0,50000
94843,2170.0,68219
94843,2170.0,2500
94843,2170.0,129281
94841,2170.0,13469
94841,2170.0,1781
94840,2170.0,200000
94840,2170.0,9000
94839,2170.0,117531
94839,2170.0,60000
94838,2170.0,9182
94838,2170.0,4612
94838,2170.0,10000
94838,2170.0,10000
94838,2170.0,4000
94838,2170.0,13773
94838,2170.0,131979
94838,2170.0,15000
94838,2170.0,82469
94838,2170.0,63597
94837,2170.0,24230
94837,2170.0,2500
94837,2170.0,11500
94837,2170.0,5000
94837,2170.0,6411
94837,2170.0,50000
94837,2170.0,10000
94837,2170.0,10000
94837,2170.0,2500
94837,2170.0,30000
94837,2170.0,3150
94837,2170.0,20000
94837,2170.0,22956
94837,2170.0,61169
94837,2170.0,2400
94837,2170.0,91781
94837,2170.0,46403
94833,2171.0,3000
94832,2170.0,4475
94829,2171.0,104705
94829,2171.0,200000
94829,2170.0,5000
94829,2170.0,9000
94829,2170.0,20000
94829,2170.0,10000
94829,2170.0,50000
94829,2170.0,1295
94826,2171.0,13754
94826,2171.0,3178
94826,2171.0,10500
94826,2171.0,5000
94826,2171.0,95295
94825,2171.0,2775
94824,2171.0,8253
94824,2171.0,10000
94824,2171.0,13471
94820,2172.0,2500
94818,2172.0,200000
94817,2171.0,9040
94814,2171.0,4000
94814,2172.0,3149
94814,2171.0,13306
94814,2171.0,9000
94814,2171.0,2630
94814,2171.0,25064
94813,2171.0,13223
94813,2171.0,5678
94813,2171.0,22694
94813,2171.0,10000
94810,2171.0,80223
94810,2171.0,19777
94806,2171.0,50
94806,2171.0,5000
94806,2171.0,128562
94806,2171.0,3000
94806,2171.0,48661
94806,2171.0,219777
94803,2172.0,3000
94803,2171.0,140451
94803,2171.0,2500
94803,2171.0,2500
94803,2171.0,2350
94803,2171.0,2500
94803,2171.0,45891
94803,2171.0,3808
94759,2172.0,2826
94759,2172.0,6880
94759,2171.0,5000
94758,2171.0,3000
94757,2172.0,16039
94750,2172.0,124365
94749,2173.0,10000
94749,2173.0,25388
94748,2172.0,20000
94748,2172.0,262579
94748,2172.0,10000
94748,2172.0,47258
94748,2172.0,5000
94748,2172.0,12141
94748,2172.0,4587
94748,2172.0,2800
94748,2172.0,55635
94747,2172.0,40000
94747,2172.0,51528
94745,2172.0,354107
94745,2172.0,45893
94744,2172.0,3000
94743,2173.0,20000
94742,2172.0,30000
94741,2173.0,10000
94740,2172.0,10000
94740,2172.0,4897
94740,2172.0,12893
94737,2174.0,91656
94735,2172.0,20600
94732,2173.0,6330
94732,2173.0,7718
94732,2173.0,3927
94732,2172.0,13760
94732,2172.0,3500
94732,2172.0,9174
94732,2172.0,28000
94732,2172.0,14503
94731,2174.0,1929
94731,2174.0,2440
94731,2174.0,8800
94731,2174.0,32659
94731,2174.0,3000
94731,2173.0,30000
94728,2174.0,2381
94727,2173.0,3359
94727,2173.0,13670
94725,2173.0,2952
94725,2173.0,10407
94725,2173.0,1641
94724,2174.0,2400
94722,2173.0,2310
94722,2173.0,2048
94722,2174.0,3000
94721,2173.0,32510
94721,2173.0,47690
94720,2173.0,4739
94720,2173.0,194891
94720,2173.0,7601
94720,2173.0,9169
94720,2173.0,45000
94720,2173.0,45849
